motion_detector,main,cage_detector
0.0009822845458984375,0.14339375495910645
0.0009920597076416016,0.07261395454406738
0.0008149147033691406,0.08214759826660156
0.0014286041259765625,0.10101556777954102
0.0008223056793212891,0.10099101066589355
0.0017199516296386719,0.10359525680541992
0.001302480697631836,0.0974278450012207
0.0008304119110107422,0.10467982292175293
0.0012204647064208984,0.10105252265930176
0.0009074211120605469,0.09486746788024902
0.0009002685546875,0.10552072525024414
0.0010793209075927734,0.10223841667175293
0.0009601116180419922,0.09753584861755371
0.0009238719940185547,0.09986734390258789
0.0008301734924316406,0.10094618797302246
0.0006568431854248047,0.09788036346435547
0.0009281635284423828,0.10773992538452148
0.0009701251983642578,0.09942793846130371
0.0009284019470214844,0.10273909568786621
0.0010929107666015625,0.09863972663879395
0.0011012554168701172,0.10244011878967285
0.0010814666748046875,0.10181331634521484
0.0010271072387695312,0.0977625846862793
0.001024484634399414,0.10283875465393066
0.0009121894836425781,0.09717130661010742
0.0009255409240722656,0.10019612312316895
0.0009341239929199219,0.10074257850646973
0.0009479522705078125,0.1032562255859375
0.0010182857513427734,0.10076737403869629
0.0008509159088134766,0.09870553016662598
0.0008063316345214844,0.10203671455383301
0.001088857650756836,0.10563778877258301
0.0011441707611083984,0.09786510467529297
0.0011973381042480469,0.10572028160095215
0.0008225440979003906,0.0960397720336914
0.0009713172912597656,0.10161900520324707
0.0009391307830810547,0.10240435600280762
0.0010786056518554688,0.09814786911010742
0.0008692741394042969,0.09899520874023438
0.00080108642578125,0.10601043701171875
0.0009379386901855469,0.10241889953613281
0.0008857250213623047,0.09829044342041016
0.0009005069732666016,0.09896206855773926
0.0008797645568847656,0.10526585578918457
0.0010325908660888672,0.09401631355285645
0.0008552074432373047,0.10185956954956055
0.0008602142333984375,0.10309123992919922
0.0008332729339599609,0.09885096549987793
0.0006988048553466797,0.09611034393310547
0.0008528232574462891,0.10661554336547852
0.0009920597076416016,0.0974118709564209
0.0010833740234375,
0.0009138584136962891,0.05849862098693848
0.0008656978607177734,0.05465221405029297,0.020467758178710938
0.0004820823669433594,0.053817033767700195,
0.0004372596740722656,0.008228778839111328,
0.00048041343688964844,0.008216381072998047,
0.0006535053253173828,0.008231163024902344,
0.0004379749298095703,0.008489131927490234,
0.0005853176116943359,0.010145425796508789,
0.0004899501800537109,0.00805211067199707,
0.0006186962127685547,0.023206710815429688,
0.0005040168762207031,0.016068696975708008,
0.0005497932434082031,0.010084867477416992,
0.0006632804870605469,0.011988401412963867,
0.0005576610565185547,0.012413501739501953,
0.0008919239044189453,0.012684345245361328,
0.000545501708984375,0.010663509368896484,
0.0005338191986083984,0.010818958282470703,
0.00042247772216796875,0.016592979431152344,
0.000766754150390625,0.009994268417358398,
0.0006608963012695312,0.022902488708496094,
0.000667572021484375,0.015688180923461914,
0.0008840560913085938,0.009689092636108398,
0.0005300045013427734,0.008986234664916992,
0.0006947517395019531,0.008124113082885742,
0.0005066394805908203,0.007818222045898438,
0.0008447170257568359,0.008319854736328125,
0.0005230903625488281,0.008516073226928711,
0.0004420280456542969,0.00780487060546875,
0.0004646778106689453,0.007988214492797852,
0.0005881786346435547,0.008888959884643555,
0.0005271434783935547,0.009497404098510742,
0.0004878044128417969,0.008839607238769531,
0.0005271434783935547,0.00806736946105957,
0.0006930828094482422,0.008378267288208008,
0.0005433559417724609,0.007767915725708008,
0.0004987716674804688,0.008236169815063477,
0.00052642822265625,0.007762908935546875,
0.0006041526794433594,0.028049945831298828,0.018398761749267578
0.0009844303131103516,0.032151222229003906,0.021109819412231445
0.0007357597351074219,0.02982497215270996,0.018229246139526367
0.0005338191986083984,0.02772355079650879,0.016283512115478516
0.0004820823669433594,0.03455066680908203,0.022567272186279297
0.0006771087646484375,0.029540061950683594,0.017183303833007812
0.0005409717559814453,0.028165340423583984,0.01713418960571289
0.0007021427154541016,0.030106306076049805,0.019713640213012695
0.0006442070007324219,0.03041219711303711,0.018197059631347656
0.0005724430084228516,0.027342796325683594,0.016627073287963867
0.0005724430084228516,0.02843785285949707,0.01738142967224121
0.0004851818084716797,0.029538631439208984,0.018719196319580078
0.0006387233734130859,0.03219485282897949,0.021373748779296875
0.0006072521209716797,0.02904677391052246,0.018297433853149414
0.0005407333374023438,0.02738356590270996,0.017114639282226562
0.000530242919921875,0.0310361385345459,0.019095182418823242
0.0004925727844238281,0.0279390811920166,0.016531944274902344
0.0005350112915039062,0.030604124069213867,0.019718170166015625
0.000530242919921875,0.033527374267578125,0.021729707717895508
0.0005006790161132812,0.026613712310791016,0.016744375228881836
0.0005965232849121094,0.028543949127197266,0.01702284812927246
0.0005338191986083984,0.02769780158996582,0.016736745834350586
0.0004985332489013672,0.031835079193115234,0.020889759063720703
0.0005164146423339844,0.0279080867767334,0.01745748519897461
0.0005435943603515625,0.028699874877929688,0.017123699188232422
0.0005087852478027344,0.02830362319946289,0.01781439781188965
0.0004985332489013672,0.029585838317871094,0.019033432006835938
0.0005278587341308594,0.030488014221191406,0.018999099731445312
0.0005161762237548828,0.026436328887939453,0.015969514846801758
0.0005769729614257812,0.0276029109954834,0.01691603660583496
0.0005738735198974609,0.0312345027923584,0.020298242568969727
0.0005459785461425781,0.027546167373657227,0.016750097274780273
0.0004913806915283203,0.03285360336303711,0.021704912185668945
0.0005934238433837891,0.032697200775146484,0.020599365234375
0.0005755424499511719,0.029329538345336914,0.01740407943725586
0.0004203319549560547,0.02771592140197754,0.016595125198364258
0.0005524158477783203,0.02678537368774414,0.01572251319885254
0.0008704662322998047,0.030006885528564453,0.017672061920166016
0.000576019287109375,0.028289794921875,0.016343116760253906
0.0008177757263183594,0.031903743743896484,0.01997518539428711
0.0006864070892333984,0.029402971267700195,0.017386913299560547
0.0005142688751220703,0.02731156349182129,0.01655125617980957
0.0005259513854980469,0.028060436248779297,0.0168914794921875
0.000537872314453125,0.02712106704711914,0.01624774932861328
0.000545501708984375,0.02731609344482422,0.016277551651000977
0.0005145072937011719,0.02686619758605957,0.015684127807617188
0.0008933544158935547,0.03077244758605957,0.020055770874023438
0.0006005764007568359,0.01136922836303711,
0.0005731582641601562,0.00874471664428711,
0.0008666515350341797,0.0258481502532959,0.01629042625427246
0.0005354881286621094,0.010589122772216797,
0.0005400180816650391,0.008808135986328125,
0.0005338191986083984,0.007849693298339844,
0.0005638599395751953,0.00807952880859375,
0.0005013942718505859,0.007635831832885742,
0.0006356239318847656,0.008277177810668945,
0.0005087852478027344,0.008215188980102539,
0.0005304813385009766,0.008392095565795898,
0.0005407333374023438,0.007853984832763672,
0.0005292892456054688,0.008532285690307617,
0.0005650520324707031,0.008056879043579102,
0.0005338191986083984,0.008337736129760742,
0.00046825408935546875,0.00738978385925293,
0.0005121231079101562,0.008458852767944336,
0.0004916191101074219,0.008032560348510742,
0.0004229545593261719,0.00931406021118164,
0.0007910728454589844,0.009154558181762695,
0.0005736351013183594,0.008502006530761719,
0.0007047653198242188,0.009331703186035156,
0.0005512237548828125,0.008631467819213867,
0.00048804283142089844,0.009300947189331055,
0.0005381107330322266,0.008345603942871094,
0.00047588348388671875,0.009242534637451172,
0.0006158351898193359,0.009820222854614258,
0.0005433559417724609,0.008150815963745117,
0.0008785724639892578,0.008394241333007812,
0.0004925727844238281,0.008230447769165039,
0.0008394718170166016,0.008039712905883789,
0.0004544258117675781,0.007936239242553711,
0.0004889965057373047,0.00864267349243164,
0.0004703998565673828,0.008896827697753906,
0.00044727325439453125,0.00896453857421875,
0.0005247592926025391,0.008238792419433594,
0.0005311965942382812,0.009721755981445312,
0.00048661231994628906,0.008574485778808594,
0.000659942626953125,0.009413003921508789,
0.0005686283111572266,0.009050846099853516,
0.0005469322204589844,0.008149385452270508,
0.00048804283142089844,0.00831913948059082,
0.0004494190216064453,0.0078008174896240234,
0.0005688667297363281,0.012452840805053711,
0.0008347034454345703,0.011850595474243164,
0.0005204677581787109,0.013051986694335938,
0.0005049705505371094,0.009812593460083008,
0.0005047321319580078,0.015546560287475586,
0.00061798095703125,0.009025096893310547,
0.0006194114685058594,0.021243810653686523,
0.0007476806640625,0.008392572402954102,
0.0005400180816650391,0.00965428352355957,
0.0005338191986083984,0.009317874908447266,
0.0004711151123046875,0.007819175720214844,
0.0005660057067871094,0.00898599624633789,
0.0005283355712890625,0.018379688262939453,
0.0005321502685546875,0.009227991104125977,
0.0006175041198730469,0.009824514389038086,
0.0004620552062988281,0.0305633544921875,0.01730942726135254
0.0009953975677490234,0.03310561180114746,0.020642518997192383
0.0006613731384277344,0.0330808162689209,0.021613597869873047
0.0004868507385253906,0.034883975982666016,0.017453670501708984
0.0005242824554443359,0.02893352508544922,0.017545223236083984
0.0005986690521240234,0.033171892166137695,0.019682645797729492
0.0005714893341064453,0.03778791427612305,0.01723337173461914
0.0004298686981201172,0.03100442886352539,0.017544984817504883
0.0005478858947753906,0.03170943260192871,0.018447160720825195
0.000507354736328125,0.03234553337097168,0.018074989318847656
0.0005047321319580078,0.03007197380065918,0.017148733139038086
0.0005328655242919922,0.029032230377197266,0.017083168029785156
0.0005104541778564453,0.029306411743164062,0.018209218978881836
0.00046539306640625,0.028046369552612305,0.01721954345703125
0.0005323886871337891,0.034583091735839844,0.017995357513427734
0.0006608963012695312,0.03242182731628418,0.019544124603271484
0.0008206367492675781,0.034998416900634766,0.022187471389770508
0.0005354881286621094,0.033422231674194336,0.019451618194580078
0.0006930828094482422,0.045975446701049805,0.018839359283447266
0.0005209445953369141,0.029316425323486328,0.017351150512695312
0.0008437633514404297,0.030864953994750977,0.01799154281616211
0.0004901885986328125,0.0275266170501709,0.016083240509033203
0.0004928112030029297,0.028160572052001953,0.016594648361206055
0.0005095005035400391,0.027384042739868164,0.016173839569091797
0.0006165504455566406,0.028602123260498047,0.017696380615234375
0.0005016326904296875,0.03407859802246094,0.021728515625
0.0005235671997070312,0.03145551681518555,0.0202786922454834
0.0004162788391113281,0.03456616401672363,0.021749019622802734
0.0005691051483154297,0.029378890991210938,0.017038822174072266
0.0005693435668945312,0.02772998809814453,0.016872644424438477
0.0004551410675048828,0.031144380569458008,0.019008159637451172
0.0004799365997314453,0.0407564640045166,0.028025388717651367
0.0005164146423339844,0.04515576362609863,0.018343448638916016
0.0005857944488525391,0.049971818923950195,0.020178794860839844
0.0005307197570800781,0.030493974685668945,0.018155336380004883
0.0005609989166259766,0.01219797134399414,
0.0008249282836914062,0.014938116073608398,
0.0004355907440185547,0.008603572845458984,
0.0004191398620605469,0.021459102630615234,
0.00047469139099121094,0.018043041229248047,
0.00039958953857421875,0.008207321166992188,
0.0004699230194091797,0.008675098419189453,
0.0005841255187988281,0.008794546127319336,
0.0005595684051513672,0.009108543395996094,
0.0006077289581298828,0.013836145401000977,
0.0004143714904785156,0.008280515670776367,
0.0004856586456298828,0.009768247604370117,
0.0006036758422851562,0.01035928726196289,
0.0004761219024658203,0.008669376373291016,
0.0006093978881835938,0.008664846420288086,
0.0005915164947509766,0.009309530258178711,
0.00045871734619140625,0.008525371551513672,
0.0006461143493652344,0.008952617645263672,
0.00040030479431152344,0.009780406951904297,
0.0004858970642089844,0.009116172790527344,
0.0005152225494384766,0.009031295776367188,
0.00051116943359375,0.009868383407592773,
0.0006451606750488281,0.008462905883789062,
0.0005156993865966797,0.009093523025512695,
0.0005288124084472656,0.00892782211303711,
0.00047326087951660156,0.008504390716552734,
0.0004901885986328125,0.010834455490112305,
0.00047969818115234375,0.00841665267944336,
