motion_detector,main,cage_detector
0.010936737060546875,0.0664520263671875,
0.010317087173461914,0.07989335060119629,0.0265042781829834
0.014014005661010742,0.06726980209350586,
0.011015176773071289,0.017487287521362305,
0.01040506362915039,0.01682281494140625,
0.00983428955078125,0.016391277313232422,
0.009851932525634766,0.016443490982055664,
0.009623289108276367,0.015854835510253906,
0.009845733642578125,0.016112565994262695,
0.030269384384155273,0.036763906478881836,
0.008374929428100586,0.015564680099487305,
0.00899052619934082,0.015621185302734375,
0.009445667266845703,0.01593637466430664,
0.011276483535766602,0.017833709716796875,
0.009127140045166016,0.01598978042602539,
0.009386777877807617,0.015820741653442383,
0.017201662063598633,0.023930788040161133,
0.013325929641723633,0.02127671241760254,
0.01036691665649414,0.01725149154663086,
0.010552406311035156,0.017286062240600586,
0.010334253311157227,0.01703667640686035,
0.00994420051574707,0.017088651657104492,
0.027744054794311523,0.03404068946838379,
0.009056329727172852,0.01541590690612793,
0.009711503982543945,0.015889644622802734,
0.009182453155517578,0.015453338623046875,
0.009710073471069336,0.016430139541625977,
0.00964498519897461,0.01616644859313965,
0.009769201278686523,0.016568899154663086,
0.009660482406616211,0.016335725784301758,
0.01154184341430664,0.01831221580505371,
0.00941610336303711,0.016134977340698242,
0.009601354598999023,0.0161893367767334,
0.009483098983764648,0.016157150268554688,
0.02840733528137207,0.035121917724609375,
0.009816169738769531,0.016517162322998047,
0.010295391082763672,0.016735315322875977,
0.010067939758300781,0.04671072959899902,0.029787778854370117
0.010409832000732422,0.042682647705078125,0.02297496795654297
0.008221626281738281,0.04340004920959473,0.024557828903198242
0.00975346565246582,0.04112386703491211,0.02311396598815918
0.008955717086791992,0.06503057479858398,0.046137094497680664
0.01273202896118164,0.04736733436584473,0.024181604385375977
0.009066343307495117,0.045210838317871094,0.025777578353881836
0.010099649429321289,0.0463409423828125,0.026677370071411133
0.009226799011230469,0.04317212104797363,0.025216341018676758
0.00785374641418457,0.04503369331359863,0.027150869369506836
0.009694099426269531,0.06406807899475098,0.045534610748291016
0.009340524673461914,0.04195117950439453,0.02321934700012207
0.007372856140136719,0.0437624454498291,0.025920629501342773
0.009344816207885742,0.045734405517578125,0.027259349822998047
0.009569644927978516,0.04562783241271973,0.02732396125793457
0.009076118469238281,0.04447650909423828,0.025410890579223633
0.013140678405761719,0.06810450553894043,0.045159339904785156
0.00914144515991211,0.04816794395446777,0.027663469314575195
0.009226799011230469,0.04645848274230957,0.027621030807495117
0.010182380676269531,0.04626917839050293,0.027127504348754883
0.01000666618347168,0.045647621154785156,0.026068449020385742
0.009029388427734375,0.0433807373046875,0.024582386016845703
0.008885622024536133,0.06448554992675781,0.046527862548828125
0.009974002838134766,0.04567551612854004,0.026381254196166992
0.009917020797729492,0.04467463493347168,0.025996923446655273
0.009310007095336914,0.04604339599609375,0.02660679817199707
0.008358478546142578,0.04201865196228027,0.024768352508544922
0.00948333740234375,0.04444265365600586,0.025216341018676758
0.008704185485839844,0.06525921821594238,0.045946598052978516
0.008182048797607422,0.04543805122375488,0.027137279510498047
0.008612871170043945,0.04398202896118164,0.025974512100219727
0.010015249252319336,0.04488325119018555,0.025246620178222656
0.008947372436523438,0.04541134834289551,0.02655768394470215
0.009724617004394531,0.04520821571350098,0.026351213455200195
0.009941816329956055,0.06338906288146973,0.04361987113952637
0.009137630462646484,0.04245281219482422,0.02426886558532715
0.009112358093261719,0.04447293281555176,0.02573847770690918
0.009850740432739258,0.043532609939575195,0.02441692352294922
0.009560585021972656,0.046169281005859375,0.026197195053100586
0.008924722671508789,0.04807114601135254,0.0272524356842041
0.00938105583190918,0.06545305252075195,0.04638099670410156
0.010440826416015625,0.045191287994384766,0.0257415771484375
0.010384082794189453,0.043950557708740234,0.024366140365600586
0.009215593338012695,0.04526925086975098,0.025950908660888672
0.008072853088378906,0.04108095169067383,0.023812532424926758
0.008948326110839844,0.04264044761657715,0.02448868751525879
0.008015871047973633,0.060331106185913086,0.0438237190246582
0.009435176849365234,0.01846933364868164,
0.011874198913574219,0.018510103225708008,
0.009349584579467773,0.042092084884643555,0.025653600692749023
0.009972095489501953,0.019441604614257812,
0.00993967056274414,0.01642465591430664,
0.00965118408203125,0.01658487319946289,
0.00941324234008789,0.016112804412841797,
0.009739875793457031,0.016360759735107422,
0.00968170166015625,0.017012596130371094,
0.009978771209716797,0.016731739044189453,
0.029877424240112305,0.03679466247558594,
0.009498119354248047,0.016178369522094727,
0.009793758392333984,0.01626443862915039,
0.0107879638671875,0.017302989959716797,
0.009718894958496094,0.016202926635742188,
0.00989842414855957,0.016531944274902344,
0.009898662567138672,0.016541481018066406,
0.01005697250366211,0.01666712760925293,
0.010055065155029297,0.01669001579284668,
0.01046895980834961,0.01691293716430664,
0.01005864143371582,0.01674485206604004,
0.010450601577758789,0.017142295837402344,
0.010666131973266602,0.017413854598999023,
0.028478145599365234,0.03496098518371582,
0.009153366088867188,0.015802860260009766,
0.010072469711303711,0.016546964645385742,
0.009572267532348633,0.01612544059753418,
0.010034799575805664,0.016218900680541992,
0.00966954231262207,0.01584172248840332,
0.012224435806274414,0.018743038177490234,
0.009612560272216797,0.016041040420532227,
0.013712882995605469,0.020517587661743164,
0.01222372055053711,0.02115797996520996,
0.008199930191040039,0.01571488380432129,
0.011351823806762695,0.019709110260009766,
0.02807140350341797,0.034852027893066406,
0.009107351303100586,0.01554107666015625,
0.01244807243347168,0.018915176391601562,
0.009421586990356445,0.01641058921813965,
0.010024785995483398,0.016635656356811523,
0.010110616683959961,0.016739606857299805,
0.00973367691040039,0.01641225814819336,
0.009619474411010742,0.01601886749267578,
0.00958395004272461,0.016158580780029297,
0.009670019149780273,0.01654219627380371,
0.01060032844543457,0.017346620559692383,
0.009747743606567383,0.016363143920898438,
0.030843496322631836,0.037506818771362305,
0.009353160858154297,0.01594710350036621,
0.010148286819458008,0.016858577728271484,
0.00936269760131836,0.015932083129882812,
0.00948476791381836,0.01610708236694336,
0.009394645690917969,0.015837430953979492,
0.011015653610229492,0.017504453659057617,
0.009449243545532227,0.015587329864501953,
0.011339187622070312,0.017549753189086914,
0.009953737258911133,0.01629495620727539,
0.010475873947143555,0.017249107360839844,
0.009231328964233398,0.06109905242919922,0.04515647888183594
0.009759187698364258,0.04400444030761719,0.024592876434326172
0.00802469253540039,0.04317331314086914,0.024993896484375
0.009656667709350586,0.04477095603942871,0.026012659072875977
0.010236978530883789,0.045294761657714844,0.025983810424804688
0.009421825408935547,0.04541444778442383,0.026358604431152344
0.008598089218139648,0.06384921073913574,0.04632258415222168
0.008770227432250977,0.04115891456604004,0.023586750030517578
0.008488893508911133,0.046415090560913086,0.0272829532623291
0.009038448333740234,0.04671454429626465,0.027918338775634766
0.008897542953491211,0.04200124740600586,0.024365901947021484
0.009141921997070312,0.04424715042114258,0.024790048599243164
0.00745701789855957,0.06361699104309082,0.04567265510559082
0.00985407829284668,0.05296611785888672,0.034956932067871094
0.008504152297973633,0.04611515998840332,0.02729034423828125
0.008180856704711914,0.043903350830078125,0.0258638858795166
0.010280847549438477,0.045209407806396484,0.025522470474243164
0.0078582763671875,0.0456998348236084,0.02712082862854004
0.008420944213867188,0.06278824806213379,0.045594215393066406
0.009786844253540039,0.04474830627441406,0.026221513748168945
0.010178565979003906,0.04627180099487305,0.026392698287963867
0.009044647216796875,0.04667377471923828,0.02696061134338379
0.009035110473632812,0.04546785354614258,0.026627063751220703
0.00961923599243164,0.047708988189697266,0.028429746627807617
0.009856939315795898,0.06729459762573242,0.048380136489868164
0.01092386245727539,0.0438840389251709,0.024060964584350586
